"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.444437450E1,-6.034411490E-3,-2.293840516E-3,-8.280013688E-3
7.445437250E1,-1.969349943E-2,3.851137590E-3,9.391391650E-3
7.446436950E1,-2.506259270E-2,2.155952621E-3,2.879793942E-2
7.447436750E1,-2.367055602E-2,2.124362811E-2,2.558776364E-2
7.448436550E1,-2.209692076E-2,4.262292758E-2,1.016079355E-2
7.449436250E1,-4.493159242E-3,4.153582826E-2,-1.189710572E-2
7.450436050E1,7.370982319E-3,3.365928307E-2,-2.730501443E-2
7.451435750E1,1.343127154E-2,6.012741942E-3,-4.227038100E-2
7.452435550E1,5.859391764E-3,-2.088315599E-2,-5.067862943E-2
7.453435350E1,-7.814873941E-3,-3.782911599E-2,-3.774578497E-2
7.454435050E1,-1.804942638E-2,-3.664908931E-2,-3.062750027E-2
7.455434850E1,-3.020569310E-2,-2.620496973E-2,-2.911029756E-2
7.456434550E1,-4.218506068E-2,-1.198541373E-2,-2.546715550E-2
7.457434350E1,-4.868743569E-2,1.480066031E-2,-2.532893606E-2
7.458434150E1,-5.565735698E-2,7.406005263E-2,-2.485126816E-2
7.459433850E1,-7.499776781E-2,6.267876923E-2,-1.704953797E-2
7.460433650E1,-6.653189659E-2,3.483099118E-2,-9.365867823E-3
7.461433450E1,-3.540566936E-2,2.939361706E-2,-6.910965312E-3
7.462433150E1,-3.378733993E-3,-2.203315496E-3,-9.663870558E-3
7.463432950E1,1.603890583E-2,-4.710287973E-2,-6.970881019E-3
7.464432650E1,1.686227694E-2,-4.741051421E-2,-9.648244828E-3
7.465432450E1,-6.932800636E-3,-4.888111353E-2,-1.554128714E-2
7.466432250E1,-3.789633885E-2,-2.998571843E-2,-1.271427423E-2
7.467431950E1,-6.831177324E-2,2.604717389E-3,-7.209253963E-3
7.468431750E1,-8.800707012E-2,2.392137609E-2,-8.705059066E-3
7.469431550E1,-9.052668512E-2,3.021442331E-2,-1.842905954E-2
7.470431250E1,-7.797843963E-2,2.337169833E-2,-2.061811090E-2
7.471431050E1,-5.361051857E-2,1.281785779E-2,-1.060542464E-2
7.472430750E1,-2.018115111E-2,7.193527650E-3,1.540919999E-3
7.473430550E1,9.745854884E-3,5.817472469E-3,7.275771350E-3
7.474430350E1,1.784397103E-2,-4.610422999E-3,4.758739844E-3
7.475430050E1,1.232856512E-2,-1.771237701E-2,9.749205783E-4
7.476429850E1,-5.150213838E-7,-2.084769495E-2,-2.026916947E-3
7.477429550E1,-1.642369665E-2,4.996717907E-4,-6.926730275E-4
7.478429350E1,-3.578514606E-2,1.838040166E-2,-1.484697219E-3
7.479429150E1,-5.073533207E-2,2.196847834E-2,5.259893369E-4
7.480428850E1,-5.424745753E-2,1.610383019E-2,-5.782424007E-3
7.481428650E1,-5.005190894E-2,-2.936440054E-3,-1.476739720E-2
7.482428388E1,-3.523879498E-2,-1.802311279E-2,-2.718451992E-2
7.483428088E1,-1.200857386E-2,-3.230318893E-3,-4.298958182E-2
7.484427888E1,2.068727277E-3,1.079571806E-2,-5.112968013E-2
7.485427587E1,5.857340526E-3,2.000492997E-2,-5.601711571E-2
7.486427388E1,8.058659732E-4,3.107300401E-2,-3.575273603E-2
7.487427187E1,-7.262509316E-4,2.334717661E-2,-1.436115801E-2
7.488426888E1,-1.808115281E-3,2.159479633E-2,-1.787114702E-2
7.489426688E1,-9.436532855E-4,3.318647295E-2,-3.976579383E-2
7.490426488E1,-9.140802547E-3,2.199547924E-2,-4.145083949E-2
7.491426188E1,-1.148411818E-2,8.063684218E-3,-1.791142300E-2
7.492425987E1,-1.374972984E-3,1.640220545E-2,1.941392757E-2
7.493425687E1,2.393091656E-2,1.783738285E-2,7.194691151E-2
7.494425488E1,6.512029469E-2,-3.607142717E-4,1.053423882E-1
7.495425288E1,1.256848276E-1,1.137210801E-2,1.187295690E-1
7.496424988E1,1.785605848E-1,7.266328484E-2,1.152178496E-1
7.497424787E1,1.709095836E-1,1.775588095E-1,4.334313050E-2
7.498424487E1,7.300565392E-2,1.755983084E-1,-5.850527808E-2
7.499424288E1,-5.098340660E-2,1.435663402E-1,-1.168186441E-1
7.500424088E1,-1.676056385E-1,1.908703595E-1,-1.267670691E-1
7.501423788E1,-2.786152363E-1,2.208381146E-1,-1.130576581E-1
7.502423588E1,-3.570383489E-1,1.855916977E-1,-9.654506296E-2
7.503423388E1,-3.784160912E-1,1.431497037E-1,-7.479076833E-2
7.504423088E1,-3.508860767E-1,8.919772506E-2,-5.532848462E-2
7.505422888E1,-2.997999787E-1,5.476358905E-2,-3.961316869E-2
7.506422588E1,-2.333098799E-1,6.148167700E-2,-1.283888146E-2
7.507422388E1,-1.719509214E-1,5.595508218E-2,1.136323204E-3
7.508422188E1,-1.236734316E-1,5.393935740E-2,-2.146384865E-2
7.509421888E1,-7.953047752E-2,2.723238058E-2,-4.835911468E-2
7.510421687E1,-4.492540285E-2,1.402850915E-2,-6.916288286E-2
7.511421388E1,-2.898345515E-2,-1.097670943E-2,-7.426843047E-2
7.512421188E1,-2.908265963E-2,-3.357824683E-2,-7.035489380E-2
7.513420988E1,-3.560180962E-2,-3.531569242E-2,-5.964498967E-2
7.514420688E1,-4.896460101E-2,-2.217806689E-2,-4.247041047E-2
7.515420487E1,-7.441537082E-2,-6.688322406E-3,-2.280615829E-2
7.516420288E1,-9.486712515E-2,-2.150140330E-2,-8.578709327E-3
7.517419988E1,-1.038992405E-1,-3.686624393E-2,8.930508979E-3
7.518419788E1,-8.547595143E-2,-2.816468850E-2,-1.396658830E-3
7.519419488E1,-5.687999725E-2,2.986039966E-3,-1.676815748E-2
7.520419288E1,-3.674082085E-2,2.029728517E-2,-2.773557231E-2
7.521419088E1,-2.272407338E-2,1.417840552E-2,-2.866474912E-2
7.522418788E1,-1.400794275E-2,-5.027046427E-5,-2.694105543E-2
7.523418588E1,-2.968342043E-3,-7.604327053E-3,-2.654903755E-2
7.524418288E1,5.111293867E-4,-1.745759323E-2,-1.471280307E-2
7.525418088E1,7.441556081E-4,-1.336511225E-2,2.770583611E-3
7.526417888E1,-9.081553668E-3,4.194725305E-3,2.064553089E-2
7.527417588E1,-2.169827744E-2,5.436025560E-3,3.382072225E-2
7.528417387E1,-2.399613336E-2,-7.693666033E-3,4.293956235E-2
7.529417188E1,-1.255705860E-2,-6.663821638E-3,3.548830375E-2
7.530416888E1,-2.364017069E-3,5.688328762E-3,2.232690156E-2
7.531416688E1,-4.823179916E-3,-5.773384124E-3,1.126013603E-2
7.532416388E1,-1.592096873E-3,-8.419973776E-3,2.095230389E-3
7.533416187E1,2.553113736E-3,9.402381256E-4,-1.508242451E-2
7.534415988E1,7.816763595E-3,2.038289420E-2,-2.295813337E-2
7.535415688E1,7.922757417E-3,2.184417099E-2,-2.111948654E-2
7.536415488E1,1.434979681E-2,1.414908562E-2,-1.411817688E-2
7.537415188E1,2.112381347E-2,3.221570700E-2,-8.658164181E-3
7.538414988E1,1.742693968E-2,4.158147424E-2,3.826250788E-3
7.539414788E1,4.593965597E-3,1.094180346E-2,1.794606447E-2
7.540414488E1,3.935183398E-3,-5.657475814E-2,2.653051354E-2
7.541414288E1,2.688044682E-2,-5.936175585E-2,1.148045715E-2
7.542414088E1,3.848538548E-2,-7.392462343E-3,-1.523991860E-2
7.543413788E1,1.691484638E-2,2.725526132E-2,-2.568270639E-2
7.544413588E1,-2.152226493E-2,9.350585751E-3,-1.418549754E-2
7.545413288E1,-3.935319558E-2,-5.185391381E-2,1.172146760E-2
7.546413087E1,-1.165040676E-2,-7.743382454E-2,2.259116992E-2
7.547412888E1,3.171038255E-2,-1.864267886E-2,8.227576036E-4
7.548412588E1,3.829126805E-2,4.874551669E-2,-2.161046118E-2
7.549412388E1,4.391890019E-3,4.666372389E-2,-1.202627737E-2
7.550412187E1,-2.825193666E-2,9.146723896E-4,1.084770914E-2
7.551411887E1,-2.347555570E-2,-7.276412565E-3,8.141937666E-3
7.552411688E1,-1.131911390E-2,1.649148203E-2,-1.039014384E-2
7.553411388E1,-8.827459067E-3,4.783161450E-3,-1.866538450E-2
7.554411188E1,-3.922816366E-3,-2.904984355E-2,-4.057116341E-3
7.555410988E1,6.452858448E-3,-2.553420514E-2,2.065224340E-3
7.556410687E1,2.071829326E-2,5.301719531E-3,2.310224809E-3
7.557410488E1,2.081656456E-2,1.104136370E-2,9.889581241E-3
7.558410188E1,1.517651789E-2,-2.017047256E-2,2.264992334E-2
7.559409988E1,2.250367403E-2,-4.817334563E-2,2.145656198E-2
7.560409788E1,4.282987863E-2,-2.903087251E-2,-6.268441211E-3
7.561409488E1,6.000966579E-2,3.441361338E-2,-4.012121260E-2
7.562409288E1,3.939155117E-2,7.850575447E-2,-5.055033043E-2
7.563408988E1,2.343785018E-3,6.655854732E-2,-3.266933560E-2
7.564408787E1,-3.429244459E-2,2.995157056E-2,-9.571120143E-3
7.565408588E1,-4.418288916E-2,-3.102785908E-3,3.902344964E-3
7.566408288E1,-3.666782379E-2,-4.726350680E-2,1.837307215E-2
7.567408088E1,-7.902753539E-3,-7.478381693E-2,2.300430834E-2
7.568407887E1,2.093059942E-2,-6.561996043E-2,1.124388166E-2
7.569407587E1,3.676335886E-2,-2.719107829E-2,-3.340920433E-3
7.570407388E1,3.888858855E-2,5.657027010E-3,-7.209156640E-3
7.571407088E1,3.027832322E-2,3.319970518E-2,-1.266357675E-2
7.572406888E1,1.835785434E-2,5.331367627E-2,-1.360118482E-2
7.573406688E1,5.275340751E-3,3.847907111E-2,-5.338726565E-3
7.574406387E1,3.918620758E-3,9.116739035E-3,1.608524658E-2
7.575406188E1,7.628137711E-3,1.579141989E-2,3.012942709E-2
7.576405988E1,1.251924690E-2,1.225297805E-2,3.767354414E-2
7.577405688E1,5.820331629E-3,-9.795864113E-3,4.404755309E-2
7.578405488E1,-6.947061047E-4,-2.625317685E-2,4.696722701E-2
7.579405188E1,-5.572866648E-4,-2.768382616E-2,3.423278779E-2
7.580404988E1,8.400958963E-3,-2.863184921E-2,1.254297048E-2
7.581404787E1,2.966896258E-2,-1.526517607E-2,-2.385631576E-2
7.582404554E1,4.912479594E-2,3.164312989E-2,-5.055041611E-2
7.583404354E1,3.837787360E-2,6.215549260E-2,-5.819582194E-2
7.584404054E1,6.893497426E-3,3.666109592E-2,-4.110616446E-2
7.585403854E1,-2.353977785E-2,-1.159697957E-2,-1.292512566E-2
7.586403654E1,-3.647946566E-2,-3.948849440E-2,7.961601950E-3
7.587403354E1,-3.425918519E-2,-5.034593493E-2,1.616493613E-2
7.588403154E1,-2.722696960E-2,-5.367097259E-2,1.949924044E-2
7.589402954E1,-1.226559561E-2,-3.411750868E-2,2.292086929E-2
7.590402654E1,4.162059166E-3,-9.330568835E-3,1.133230701E-2
7.591402454E1,1.892635785E-2,2.220338956E-2,-4.311633296E-3
7.592402154E1,2.955188975E-2,5.688217282E-2,-1.610669121E-2
7.593401954E1,2.734066918E-2,7.602124661E-2,-2.116456628E-2
7.594401754E1,2.113728411E-2,5.877365172E-2,-1.025334373E-2
7.595401454E1,1.107106730E-2,1.967525110E-2,1.343414187E-2
7.596401254E1,1.512064226E-2,-1.121783163E-3,2.502661198E-2
7.597400954E1,1.764452085E-2,-7.174349390E-3,3.173165023E-2
7.598400754E1,9.376389906E-3,-1.809627935E-2,3.186631948E-2
7.599400554E1,-1.551624388E-3,-1.990989223E-2,3.614495695E-2
7.600400254E1,-9.729148820E-3,2.659403253E-3,3.339068592E-2
7.601400054E1,-1.124794967E-2,1.843730174E-2,2.310342528E-2
7.602399754E1,-5.147524178E-3,1.093608234E-2,7.268255576E-3
7.603399554E1,5.275022238E-3,-6.566211581E-3,-1.438564062E-2
7.604399354E1,1.075186208E-2,-1.465590578E-2,-2.931509539E-2
7.605399054E1,2.403384075E-3,-1.719895750E-2,-3.655436262E-2
7.606398854E1,-1.406794414E-2,-1.311098598E-2,-2.866740152E-2
7.607398654E1,-2.827510983E-2,-1.819282956E-2,-1.485065650E-2
7.608398354E1,-3.647903726E-2,-1.953227818E-2,-3.563053906E-3
7.609398154E1,-2.941260859E-2,-3.381271381E-3,-1.198965590E-3
7.610397854E1,-1.924600825E-2,-5.851783324E-3,2.201209776E-3
7.611397654E1,-3.417775966E-3,-2.055056766E-2,1.540479483E-3
7.612397454E1,9.121824056E-3,-1.388236135E-2,-1.019118633E-2
7.613397154E1,1.990416460E-2,3.170924261E-3,-2.198925614E-2
7.614396954E1,1.571924984E-2,1.353139803E-2,-2.570630610E-2
7.615396654E1,1.313145552E-2,5.807697773E-3,-2.047133073E-2
7.616396454E1,6.176313385E-3,1.360410545E-2,-1.510259695E-2
7.617396254E1,6.363267545E-3,2.409509569E-2,-6.429747213E-3
7.618395954E1,4.103649408E-3,2.153012156E-2,-9.346874431E-4
7.619395754E1,1.376039349E-3,1.960545592E-2,7.233493961E-3
7.620395554E1,3.639918752E-3,1.280861814E-2,1.469125040E-2
7.621395254E1,9.924639016E-5,5.681200884E-3,1.831128635E-2
7.622395054E1,-7.218066603E-4,-9.917199612E-3,1.515304297E-2
7.623394754E1,-6.070239469E-4,-2.734199539E-2,9.607542306E-3
7.624394554E1,2.501625568E-4,-1.056184992E-2,-7.953623310E-3
7.625394354E1,-2.210064791E-3,1.675845496E-2,-2.489026263E-2
7.626394054E1,-1.181102265E-2,2.868288197E-2,-2.416302450E-2
7.627393854E1,-2.550392970E-2,1.154677011E-2,-1.207866520E-2
7.628393554E1,-2.902266011E-2,-3.273269162E-3,-6.244651973E-3
7.629393354E1,-2.846525982E-2,1.475412864E-3,-7.609255612E-3
7.630393154E1,-2.828100324E-2,3.016584553E-3,-3.519372549E-3
7.631392854E1,-3.144803271E-2,1.540128142E-3,6.222204305E-3
7.632392654E1,-3.695373982E-2,-8.960409090E-3,1.523276418E-2
7.633392454E1,-2.567338757E-2,-7.428824902E-3,1.759232394E-2
7.634392154E1,-1.270200871E-2,9.826021269E-3,1.869584993E-2
7.635391954E1,-9.779190645E-3,1.479574479E-2,1.907535270E-2
7.636391654E1,-1.169698872E-2,1.208303031E-2,2.110040933E-2
7.637391454E1,-1.536788978E-2,2.298281714E-2,1.893632486E-2
7.638391254E1,-2.355141006E-2,2.795805410E-2,1.771668904E-2
7.639390954E1,-3.105406649E-2,1.067040768E-2,2.277163416E-2
7.640390754E1,-2.359947562E-2,4.422159865E-3,2.177970484E-2
7.641390554E1,-7.939823903E-3,6.864544936E-3,1.670771465E-2
7.642390254E1,5.167815834E-5,1.755762380E-3,9.032464586E-3
7.643390054E1,5.106890574E-3,-2.030187286E-3,4.658743273E-4
7.644389754E1,-2.351818606E-3,1.889430452E-3,-8.028157055E-3
7.645389554E1,-1.097966172E-2,3.297443967E-3,-1.129399054E-2
7.646389354E1,-2.319709770E-2,6.381811574E-3,-1.368230022E-2
7.647389054E1,-3.730998933E-2,1.115712617E-2,-2.299670689E-2
7.648388854E1,-5.113424733E-2,1.428501308E-2,-3.551315889E-2
7.649388554E1,-5.211376026E-2,2.140151151E-2,-4.496764764E-2
7.650388354E1,-4.955350608E-2,2.481443621E-2,-5.192418396E-2
7.651388154E1,-4.374035820E-2,1.556873880E-2,-5.054865777E-2
7.652387854E1,-2.832110599E-2,-7.441467606E-4,-3.401220962E-2
7.653387654E1,-1.314789988E-3,-4.879769869E-3,-1.665239222E-2
7.654387354E1,2.324474975E-2,-5.885353312E-5,-1.966826618E-3
7.655387154E1,3.755045310E-2,1.878862269E-3,6.638113409E-3
7.656386954E1,3.525576741E-2,3.628640901E-3,1.475160755E-2
7.657386654E1,2.321188524E-2,1.008201204E-2,2.444498055E-2
7.658386454E1,8.577493951E-3,1.965818554E-2,2.899604663E-2
7.659386254E1,8.953390643E-4,1.442107931E-2,3.078835458E-2
7.660385954E1,-9.301574901E-4,1.254014857E-2,2.055052668E-2
7.661385754E1,2.511870116E-5,1.261018962E-2,1.374969026E-3
7.662385454E1,3.155730665E-3,9.037028998E-3,-1.849953458E-2
7.663385254E1,2.424693666E-3,1.739802212E-2,-3.327795118E-2
7.664385054E1,3.345267847E-3,2.042999119E-2,-3.550710529E-2
7.665384754E1,1.497300342E-3,1.172704622E-2,-2.755277604E-2
7.666384554E1,6.751464680E-4,4.384321626E-3,-1.559424307E-2
7.667384254E1,1.477557234E-3,6.446674000E-3,-9.947808459E-3
7.668384054E1,-3.133935854E-3,-3.852179972E-3,-4.882082343E-3
7.669383854E1,-2.854304388E-3,-1.238255110E-2,-8.160167374E-3
7.670383554E1,-7.218480110E-3,1.697065309E-4,-1.959392615E-2
7.671383354E1,-1.184439100E-2,1.745921373E-2,-2.576606907E-2
7.672383154E1,-1.694727503E-2,1.929493062E-2,-1.887620427E-2
7.673382854E1,-1.022944972E-2,1.992077380E-2,-8.825967088E-3
7.674382654E1,1.126637869E-2,4.061042145E-2,-1.036246773E-3
7.675382354E1,2.513558790E-2,6.844711304E-2,5.521787331E-3
7.676382154E1,2.365599386E-2,5.804616213E-2,1.470357925E-2
7.677381954E1,1.921810210E-2,3.090455197E-2,1.981951110E-2
7.678381654E1,1.719233766E-2,3.037357889E-2,1.808941923E-2
7.679381454E1,4.466474056E-4,1.703673415E-2,1.622094586E-2
7.680381154E1,-2.540318109E-2,-1.835290715E-2,1.600624621E-2
7.681380954E1,-4.680940509E-2,-3.713937849E-2,1.600305177E-2
7.682380617E1,-5.574316531E-2,-3.004334494E-2,1.443453692E-2
7.683380317E1,-5.426137894E-2,-2.302991040E-2,7.731626742E-3
7.684380117E1,-4.231313616E-2,-1.402510703E-2,-1.841377001E-3
7.685379917E1,-2.951531485E-2,-5.011904053E-3,-1.282531954E-2
7.686379617E1,-1.645988598E-2,1.211451273E-2,-1.925018057E-2
7.687379417E1,-1.381563488E-2,2.719599381E-2,-2.210508846E-2
7.688379117E1,-2.659170143E-2,1.783762872E-2,-1.218235865E-2
7.689378917E1,-3.539717942E-2,-3.850506619E-4,-4.343562759E-4
7.690378717E1,-3.319413587E-2,-1.225963607E-2,7.233309094E-3
7.691378417E1,-2.508321404E-2,-1.594385318E-2,1.135854609E-2
7.692378217E1,-2.500344999E-3,-1.777276769E-2,1.391565148E-2
7.693377917E1,1.152013242E-2,7.615019567E-4,9.281750768E-3
7.694377717E1,2.264241688E-2,1.495383494E-2,2.215560293E-3
7.695377517E1,1.864634454E-2,1.769502647E-2,-5.614932161E-3
7.696377217E1,1.831374317E-2,2.464175783E-2,-1.005707867E-2
7.697377017E1,1.829270460E-2,2.765698917E-2,-1.367498375E-2
7.698376717E1,1.352034882E-2,2.403044142E-2,-2.062929049E-2
7.699376517E1,7.724777795E-3,2.153479308E-2,-2.397182398E-2
7.700376317E1,6.027929485E-4,1.145890728E-2,-2.285560220E-2
7.701376017E1,1.468054019E-3,-6.595460232E-3,-1.942837983E-2
7.702375817E1,2.655615099E-3,-1.598281600E-2,-1.400697231E-2
7.703375617E1,8.265031502E-3,-1.787206158E-2,-1.137656905E-2
7.704375317E1,6.957794074E-3,-1.889068261E-2,-6.431591231E-3
7.705375117E1,5.219282117E-3,-3.454234451E-2,-7.734675426E-3
7.706374817E1,9.184861556E-3,-2.402451821E-2,-1.483769063E-2
7.707374617E1,9.406702593E-3,6.225039251E-4,-2.911383286E-2
7.708374417E1,3.003892489E-3,1.409291476E-2,-3.383121639E-2
7.709374117E1,-1.264430955E-2,2.099156752E-2,-3.429087624E-2
7.710373917E1,-2.201801911E-2,3.114423715E-2,-2.457138896E-2
7.711373617E1,-3.274310008E-2,2.156377956E-2,-4.443218000E-3
7.712373417E1,-2.932471782E-2,2.319348976E-3,1.514478214E-2
7.713373217E1,-2.202366292E-2,-9.031576104E-3,2.126073092E-2
7.714372917E1,-9.868994355E-3,-7.999867201E-3,2.878895588E-2
7.715372717E1,3.141879104E-3,-1.401621476E-2,3.028165735E-2
7.716372517E1,8.064279333E-3,-1.148457266E-2,2.757916972E-2
7.717372217E1,7.639505435E-3,-1.306729019E-2,1.976385526E-2
7.718372017E1,-1.498813741E-3,-2.156687435E-3,1.320324093E-2
7.719371717E1,-1.170484629E-2,-1.970799174E-3,2.523698844E-3
7.720371517E1,-1.494351681E-2,1.231599413E-2,-6.151015405E-3
7.721371317E1,-1.946476474E-2,2.018004283E-2,-1.230318286E-2
7.722371017E1,-1.964732260E-2,1.358718332E-2,-1.164262369E-2
7.723370817E1,-2.174722403E-2,-4.087933339E-4,-9.691857733E-3
7.724370517E1,-1.627347246E-2,-1.614591107E-3,-2.054004464E-3
7.725370317E1,-1.498796325E-2,-8.906858973E-3,5.516030826E-3
7.726370117E1,-1.004928723E-2,-2.327300236E-2,1.274132729E-2
7.727369817E1,-3.781536594E-3,-2.613829821E-2,1.269845013E-2
7.728369617E1,3.863200545E-3,-2.013597637E-2,8.387036622E-3
7.729369317E1,4.420599900E-3,-1.375557482E-2,-1.689014025E-4
7.730369117E1,3.964767791E-3,-1.003067195E-2,-9.823955595E-3
7.731368917E1,1.041654218E-2,1.122135296E-2,-1.889574714E-2
7.732368617E1,1.044871751E-2,3.200222179E-2,-3.198187798E-2
7.733368417E1,4.414527677E-3,3.542598337E-2,-3.059303761E-2
7.734368217E1,-2.699151635E-3,2.489979751E-2,-1.670547202E-2
7.735367917E1,-1.869576983E-3,1.527779736E-2,1.462125219E-4
7.736367717E1,2.553456463E-3,6.607933901E-4,1.564448886E-2
7.737367417E1,1.147477981E-2,-2.389168739E-2,3.222293407E-2
7.738367217E1,1.587955654E-2,-2.459984459E-2,3.394738585E-2
7.739367017E1,1.458872296E-2,-1.639251411E-2,2.458504215E-2
7.740366717E1,1.077902969E-2,3.846792970E-3,1.005727425E-2
7.741366517E1,7.493221667E-3,1.783105358E-2,-1.389493141E-2
7.742366217E1,-3.899168223E-3,1.451705582E-2,-3.579428419E-2
7.743366017E1,-1.005959325E-2,3.465736285E-3,-4.675372317E-2
7.744365817E1,-1.588059589E-2,-1.419875771E-4,-4.086164758E-2
7.745365517E1,-1.671443135E-2,2.107318025E-3,-2.777487412E-2
7.746365317E1,-4.883958958E-3,-1.536410302E-2,-8.249852806E-3
7.747365017E1,1.680722274E-2,-1.434650831E-2,4.006546922E-3
7.748364817E1,3.019916452E-2,4.182291217E-3,7.741890848E-3
7.749364617E1,2.985428646E-2,6.093109027E-3,1.205115207E-2
7.750364317E1,1.384674478E-2,-6.012064405E-3,1.168701053E-2
7.751364117E1,5.687618162E-3,-2.283372451E-3,1.175332349E-2
7.752363917E1,9.793255478E-3,1.517409831E-2,2.442206023E-3
7.753363617E1,2.021047659E-2,3.507164121E-2,-1.101022027E-2
7.754363417E1,3.425138071E-2,3.600637242E-2,-2.343874611E-2
7.755363117E1,4.689127579E-2,3.719547391E-2,-2.784814127E-2
7.756362917E1,4.853744805E-2,4.371054471E-2,-2.595074847E-2
7.757362717E1,3.215101734E-2,2.925437316E-2,-1.694686711E-2
7.758362417E1,8.757686242E-3,-7.313304581E-3,-2.315966878E-3
7.759362217E1,-9.463926777E-3,-2.357962728E-2,1.539565250E-2
7.760361917E1,-2.438477054E-2,-4.355689883E-2,2.759194747E-2
7.761361717E1,-3.518362343E-2,-6.429413706E-2,2.821139805E-2
7.762361517E1,-3.810169920E-2,-6.736838818E-2,2.414786443E-2
7.763361217E1,-2.982405946E-2,-4.522659630E-2,1.399829146E-2
7.764361017E1,-2.000134066E-2,-3.253094107E-2,1.779959537E-3
7.765360817E1,-1.165233087E-2,-1.751390845E-2,-1.207620185E-2
7.766360517E1,-4.883903079E-3,5.098583177E-3,-2.126098238E-2
7.767360317E1,-3.528087400E-3,2.507708594E-2,-2.032408305E-2
7.768360017E1,1.975213178E-3,1.866615564E-2,-8.235678077E-3
7.769359817E1,8.163601160E-3,8.174631745E-3,-9.617866017E-4
7.770359617E1,1.502263825E-2,-2.403562423E-3,1.372335665E-2
7.771359317E1,2.460815385E-2,-6.138646044E-3,2.911163494E-2
7.772359117E1,2.944142558E-2,-5.499427207E-4,3.815788776E-2
7.773358817E1,2.662353404E-2,3.744671121E-3,3.949666023E-2
7.774358617E1,1.708927378E-2,-1.498867292E-3,2.941930667E-2
7.775358417E1,1.023802534E-2,1.342459116E-3,1.404540893E-2
7.776358117E1,4.842597060E-3,8.031316102E-3,-1.085957699E-2
7.777357917E1,6.160595454E-3,6.856596097E-3,-3.506158665E-2
7.778357617E1,1.049592625E-2,-4.442807287E-3,-3.956286609E-2
7.779357417E1,1.944814250E-2,-1.343204081E-2,-3.657107055E-2
7.780357217E1,2.940192819E-2,-1.698633656E-2,-2.913328074E-2
7.781356917E1,3.307549283E-2,-2.003086172E-2,-1.887664944E-2
7.782356862E1,3.128418699E-2,-2.187045105E-2,-1.229778212E-2
7.783356663E1,2.284356579E-2,-3.571356460E-2,-7.137640379E-3
7.784356363E1,1.266291086E-2,-3.551218659E-2,-7.784169167E-3
7.785356163E1,-1.010023989E-3,-1.815450191E-2,-9.806574322E-3
7.786355863E1,-1.207528822E-2,-1.040330902E-2,-1.361699402E-2
7.787355663E1,-1.779069752E-2,-6.196047645E-3,-1.413577795E-2
7.788355463E1,-8.585775271E-3,-2.174018417E-3,-9.239294566E-3
7.789355163E1,1.439916901E-2,-4.835847765E-3,-1.199193764E-2
7.790354962E1,4.405423254E-2,7.919361815E-3,-1.994034089E-2
7.791354663E1,5.883930251E-2,2.395878173E-2,-1.923966408E-2
7.792354463E1,4.886691272E-2,1.727881655E-2,-3.941580653E-3
7.793354263E1,2.704283781E-2,1.012263633E-2,1.257108245E-2
7.794353963E1,2.087004483E-3,1.637616754E-2,2.002335340E-2
7.795353762E1,-1.882174052E-2,7.701452356E-3,2.261594310E-2
7.796353462E1,-2.985773981E-2,-3.838048084E-3,1.268673502E-2
7.797353263E1,-3.088199347E-2,-2.095541917E-3,-1.387006138E-3
7.798353063E1,-2.065860108E-2,-7.984427735E-3,-8.362542838E-3
7.799352763E1,-9.624858387E-3,-2.297695912E-2,-8.486112580E-3
7.800352562E1,1.019765623E-3,-2.873089723E-2,-2.339495346E-3
7.801352363E1,6.334103178E-3,-3.236557916E-2,1.007163431E-2
7.802352063E1,1.516635530E-3,-3.291996568E-2,2.001305483E-2
7.803351863E1,6.867945194E-4,-3.238920122E-2,2.673221007E-2
7.804351563E1,-8.847145364E-3,-1.398198400E-2,2.232446894E-2
7.805351363E1,-1.581956632E-2,1.409332640E-2,4.909792915E-3
