"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.764456325E1,1.463637066E1,-2.437843704E1,-7.540161133E0
2.765456125E1,1.463637066E1,-2.437843704E1,-7.540161133E0
2.766455925E1,1.459192562E1,-2.428393555E1,-7.507385254E0
2.767455725E1,1.459192562E1,-2.428393555E1,-7.507385254E0
2.768455525E1,1.475781155E1,-2.430503082E1,-7.457153320E0
2.769455325E1,1.475781155E1,-2.430503082E1,-7.457153320E0
2.770455025E1,1.461716080E1,-2.451400948E1,-7.542236328E0
2.771454825E1,1.461716080E1,-2.451400948E1,-7.542236328E0
2.772454625E1,1.456288910E1,-2.415171242E1,-7.540222168E0
2.773454425E1,1.456288910E1,-2.415171242E1,-7.540222168E0
2.774454225E1,1.461142159E1,-2.425558662E1,-7.559631348E0
2.775453925E1,1.461142159E1,-2.425558662E1,-7.559631348E0
2.776453725E1,1.475708580E1,-2.427776146E1,-7.459411621E0
2.777453542E1,1.475708580E1,-2.427776146E1,-7.459411621E0
2.778453342E1,1.466009521E1,-2.435326195E1,-7.568176270E0
2.779453142E1,1.466009521E1,-2.435326195E1,-7.568176270E0
2.780452942E1,1.446861935E1,-2.433569908E1,-7.651245117E0
2.781452642E1,1.446861935E1,-2.433569908E1,-7.651245117E0
2.782452442E1,1.452853298E1,-2.424873543E1,-7.555786133E0
2.783452242E1,1.452853298E1,-2.424873543E1,-7.555786133E0
2.784452042E1,1.457660484E1,-2.414319611E1,-7.324462891E0
2.785451842E1,1.457660484E1,-2.414319611E1,-7.324462891E0
2.786451542E1,1.451914501E1,-2.421226883E1,-7.544677734E0
2.787451342E1,1.451914501E1,-2.421226883E1,-7.544677734E0
2.788451142E1,1.462048912E1,-2.427802849E1,-7.564147949E0
2.789450942E1,1.462048912E1,-2.427802849E1,-7.564147949E0
2.790450742E1,1.455852413E1,-2.419304466E1,-7.619140625E0
2.791450542E1,1.455852413E1,-2.419304466E1,-7.619140625E0
2.792450242E1,1.454172516E1,-2.407844162E1,-7.466125488E0
2.793450042E1,1.454172516E1,-2.407844162E1,-7.466125488E0
2.794449842E1,1.451108360E1,-2.433424187E1,-7.537231445E0
2.795449642E1,1.451108360E1,-2.433424187E1,-7.537231445E0
2.796449442E1,1.467909908E1,-2.430177116E1,-7.536254883E0
2.797449142E1,1.467909908E1,-2.430177116E1,-7.536254883E0
2.798448942E1,1.467384052E1,-2.422912598E1,-7.311218262E0
2.799448742E1,1.467384052E1,-2.422912598E1,-7.311218262E0
2.800448542E1,1.469793987E1,-2.451250648E1,-7.346252441E0
2.801448342E1,1.469793987E1,-2.451250648E1,-7.346252441E0
2.802448142E1,1.464694595E1,-2.439308739E1,-7.539428711E0
2.803447842E1,1.464694595E1,-2.439308739E1,-7.539428711E0
2.804447642E1,1.457477379E1,-2.445463753E1,-7.351928711E0
2.805447442E1,1.457477379E1,-2.445463753E1,-7.351928711E0
2.806447242E1,1.488860130E1,-2.423747635E1,-7.214477539E0
2.807447042E1,1.488860130E1,-2.423747635E1,-7.214477539E0
2.808446742E1,1.472324562E1,-2.415863419E1,-7.430480957E0
2.809446542E1,1.472324562E1,-2.415863419E1,-7.430480957E0
2.810446342E1,1.479614353E1,-2.442994690E1,-7.508972168E0
2.811446142E1,1.479614353E1,-2.442994690E1,-7.508972168E0
2.812445942E1,1.493025303E1,-2.440202141E1,-7.439697266E0
2.813445742E1,1.493025303E1,-2.440202141E1,-7.439697266E0
2.814445442E1,1.479978085E1,-2.425642967E1,-7.433898926E0
2.815445242E1,1.479978085E1,-2.425642967E1,-7.433898926E0
2.816445042E1,1.484776306E1,-2.417358398E1,-7.536071777E0
2.817444842E1,1.484776306E1,-2.417358398E1,-7.536071777E0
2.818444642E1,1.498367786E1,-2.425428772E1,-7.608581543E0
2.819444442E1,1.498367786E1,-2.425428772E1,-7.608581543E0
2.820444142E1,1.472613525E1,-2.446906090E1,-7.750610352E0
2.821443942E1,1.472613525E1,-2.446906090E1,-7.750610352E0
2.822443742E1,1.490893650E1,-2.442510796E1,-7.549438477E0
2.823443542E1,1.490893650E1,-2.442510796E1,-7.549438477E0
2.824443342E1,1.492582417E1,-2.418627167E1,-7.498046875E0
2.825443042E1,1.492582417E1,-2.418627167E1,-7.498046875E0
2.826442842E1,1.479080200E1,-2.422407150E1,-7.594482422E0
2.827442642E1,1.477025604E1,-2.421056175E1,-7.398254395E0
2.828442442E1,1.477025604E1,-2.421056175E1,-7.398254395E0
2.829442242E1,1.476537514E1,-2.431986427E1,-7.318054199E0
2.830442042E1,1.476537514E1,-2.431986427E1,-7.318054199E0
2.831441742E1,1.502705574E1,-2.422696877E1,-7.528625488E0
2.832441542E1,1.502705574E1,-2.422696877E1,-7.528625488E0
2.833441342E1,1.500430489E1,-2.422558403E1,-7.561645508E0
2.834441142E1,1.500430489E1,-2.422558403E1,-7.561645508E0
2.835440942E1,1.488666344E1,-2.418630028E1,-7.501037598E0
2.836440642E1,1.488666344E1,-2.418630028E1,-7.501037598E0
2.837440442E1,1.498361015E1,-2.434846497E1,-7.620544434E0
2.838440242E1,1.498361015E1,-2.434846497E1,-7.620544434E0
2.839440042E1,1.483401394E1,-2.431730652E1,-7.637023926E0
2.840439842E1,1.483401394E1,-2.431730652E1,-7.637023926E0
2.841439642E1,1.479363918E1,-2.435414314E1,-7.490234375E0
2.842439342E1,1.479363918E1,-2.435414314E1,-7.490234375E0
2.843439142E1,1.486620235E1,-2.429451942E1,-7.582580566E0
2.844438942E1,1.486620235E1,-2.429451942E1,-7.582580566E0
2.845438742E1,1.490186787E1,-2.448636436E1,-7.666381836E0
2.846438542E1,1.490186787E1,-2.448636436E1,-7.666381836E0
2.847438242E1,1.493198395E1,-2.426826477E1,-7.550476074E0
2.848438042E1,1.493198395E1,-2.426826477E1,-7.550476074E0
2.849437842E1,1.480519009E1,-2.416460037E1,-7.601867676E0
2.850437642E1,1.480519009E1,-2.416460037E1,-7.601867676E0
2.851437442E1,1.491127777E1,-2.429335785E1,-7.655029297E0
2.852437242E1,1.491127777E1,-2.429335785E1,-7.655029297E0
2.853436942E1,1.486548138E1,-2.424866676E1,-7.376525879E0
2.854436742E1,1.486548138E1,-2.424866676E1,-7.376525879E0
2.855436542E1,1.486081791E1,-2.431851959E1,-7.674743652E0
2.856436342E1,1.486081791E1,-2.431851959E1,-7.674743652E0
2.857436142E1,1.497639084E1,-2.429141426E1,-7.506896973E0
2.858435842E1,1.497639084E1,-2.429141426E1,-7.506896973E0
2.859435642E1,1.492844009E1,-2.416906738E1,-7.230773926E0
2.860435442E1,1.492844009E1,-2.416906738E1,-7.230773926E0
2.861435242E1,1.519389725E1,-2.424815178E1,-7.588317871E0
2.862435042E1,1.519389725E1,-2.424815178E1,-7.588317871E0
2.863434842E1,1.477685165E1,-2.429762077E1,-7.657958984E0
