"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.156991641E3,5.235557146E1,4.956353852E0,-1.749939919E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.163422350E3,5.235558525E1,4.956502468E0,-1.732211590E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.169851347E3,5.235561961E1,4.956556369E0,-1.755203247E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.177140648E3,5.235558999E1,4.956447002E0,-1.802422047E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.183147249E3,5.235551807E1,4.956180837E0,-1.834435463E0,-1.000000000E0,-1.000000000E0,3.900000000E1,3.900000000E1
4.189192765E3,5.235548794E1,4.956129874E0,-1.850883007E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.195215313E3,5.235550355E1,4.956243888E0,-1.859442234E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.201242992E3,5.235551696E1,4.956308106E0,-1.863930702E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.207267878E3,5.235552304E1,4.956326859E0,-1.705509663E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.212458992E3,5.235557340E1,4.956406936E0,-1.686937809E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.218470537E3,5.235555561E1,4.956373528E0,-1.676567078E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.218955248E3,5.235558749E1,4.956439644E0,-1.707653046E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.219991111E3,5.235558940E1,4.956442229E0,-1.725532055E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.222002748E3,5.235559354E1,4.956449429E0,-1.738752842E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.226003338E3,5.235556567E1,4.956395533E0,-1.750007629E0,-1.000000000E0,-1.000000000E0,8.003116119E1,8.003116119E1
4.226515774E3,5.235558275E1,4.956427951E0,-1.748451710E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.232529904E3,5.235553380E1,4.956334375E0,-1.746806145E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.233024513E3,5.235557061E1,4.956399395E0,-1.723938942E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.239035575E3,5.235552505E1,4.956315693E0,-1.702424049E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.239534809E3,5.235554730E1,4.956301359E0,-1.679052353E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.245544892E3,5.235551673E1,4.956278347E0,-1.657414436E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.246037078E3,5.235559262E1,4.956451361E0,-1.683351517E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.252048623E3,5.235554176E1,4.956365296E0,-1.707254887E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.252551389E3,5.235557844E1,4.956423549E0,-1.659098148E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.258563718E3,5.235552736E1,4.956327247E0,-1.614607334E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.259060056E3,5.235560446E1,4.956508696E0,-1.685751438E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.265074038E3,5.235553917E1,4.956362092E0,-1.751375675E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.271102758E3,5.235550916E1,4.956286727E0,-1.792085171E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.277131795E3,5.235550796E1,4.956280316E0,-1.814497948E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.277727861E3,5.235573174E1,4.956954435E0,-1.902971268E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.282882655E3,5.235582071E1,4.957219624E0,-1.944910526E0,-1.000000000E0,-1.000000000E0,1.138280470E2,1.138280470E2
4.288915026E3,5.235590652E1,4.957471926E0,-1.998631954E0,-1.000000000E0,-1.000000000E0,1.203333333E2,1.203333333E2
4.289414158E3,5.235575708E1,4.957033073E0,-2.183097839E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.291742393E3,5.235575341E1,4.957022232E0,-2.307210445E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.293780781E3,5.235575565E1,4.957029769E0,-2.388007164E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.297779500E3,5.235566183E1,4.956741520E0,-2.451946259E0,-1.000000000E0,-1.000000000E0,8.417146696E1,8.417146696E1
4.298289164E3,5.235569020E1,4.956816260E0,-2.416123867E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.304302438E3,5.235554776E1,4.956385939E0,-2.379705429E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.304805874E3,5.235572733E1,4.956938331E0,-2.351828098E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.310820155E3,5.235555827E1,4.956424372E0,-2.325497627E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.311315923E3,5.235572937E1,4.956884262E0,-2.295222759E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.312578505E3,5.235573649E1,4.956897184E0,-2.276195049E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.314585115E3,5.235575003E1,4.956930840E0,-2.262056828E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.318592212E3,5.235563998E1,4.956621656E0,-2.249798775E0,-1.000000000E0,-1.000000000E0,8.453879124E1,8.453879124E1
4.319094406E3,5.235574104E1,4.956899169E0,-2.274786472E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.325103897E3,5.235556064E1,4.956408406E0,-2.306947231E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.325605572E3,5.235571476E1,4.956827755E0,-2.328331947E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.331617914E3,5.235553937E1,4.956356085E0,-2.376985073E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.332140401E3,5.235564023E1,4.956616407E0,-2.373002052E0,-1.000000000E0,-1.000000000E0,3.871362260E1,3.871362260E1
4.338153641E3,5.235551054E1,4.956275626E0,-2.369201660E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.338664480E3,5.235562127E1,4.956613076E0,-2.339974403E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.344677710E3,5.235551947E1,4.956322888E0,-2.317464828E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
4.345800522E3,5.235566070E1,4.956566444E0,-2.290876389E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
4.347755776E3,5.235559041E1,4.956316426E0,-2.216122150E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.351817811E3,5.235559869E1,4.956384264E0,-2.160417557E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.358269721E3,5.235564953E1,4.956625258E0,-2.221671581E0,-1.000000000E0,-1.000000000E0,3.773133224E1,3.773133224E1
4.364713049E3,5.235557893E1,4.956485266E0,-2.234987736E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.372187397E3,5.235559208E1,4.956511064E0,-2.224018574E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.378769946E3,5.235562581E1,4.956623064E0,-2.079654694E0,-1.000000000E0,-1.000000000E0,3.999374982E1,3.999374982E1
4.385221504E3,5.235561904E1,4.956576200E0,-2.011986256E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.391674894E3,5.235564240E1,4.956624745E0,-2.027668953E0,-1.000000000E0,-1.000000000E0,3.764406204E1,3.764406204E1
4.398126447E3,5.235563971E1,4.956644352E0,-2.064479351E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.404570350E3,5.235561890E1,4.956594813E0,-2.161856174E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.411013636E3,5.235563954E1,4.956667411E0,-2.162818432E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.417454720E3,5.235562290E1,4.956600908E0,-2.203884125E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.423894419E3,5.235562148E1,4.956599641E0,-2.333807468E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.430336730E3,5.235565368E1,4.956657957E0,-2.357048988E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.436770595E3,5.235562342E1,4.956582105E0,-2.365673542E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.443206504E3,5.235560858E1,4.956547295E0,-2.369987011E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.449639475E3,5.235563005E1,4.956610975E0,-2.303662777E0,-1.000000000E0,-1.000000000E0,3.810389877E1,3.810389877E1
4.456079223E3,5.235565640E1,4.956673373E0,-2.329915524E0,-1.000000000E0,-1.000000000E0,4.182111945E1,4.182111945E1
4.462519531E3,5.235563250E1,4.956617352E0,-2.388719082E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.468956760E3,5.235560864E1,4.956548661E0,-2.351929665E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.475394484E3,5.235566935E1,4.956578043E0,-2.357275486E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.483786855E3,5.235564872E1,4.956613563E0,-2.253046989E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.490225080E3,5.235564561E1,4.956652757E0,-2.138360977E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.496661370E3,5.235561428E1,4.956567985E0,-2.144885063E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.503099663E3,5.235563436E1,4.956512812E0,-2.180347919E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.503336987E3,5.235561915E1,4.956559623E0,4.408924275E0,-1.000000000E0,-1.000000000E0,4.605982476E1,4.605982476E1
4.504336989E3,5.235561111E1,4.956548086E0,4.408245607E0,-1.000000000E0,-1.000000000E0,4.606301289E1,4.606301289E1
4.505334990E3,5.235560237E1,4.956545200E0,4.404681812E0,-1.000000000E0,-1.000000000E0,4.562662618E1,4.562662618E1
4.506334993E3,5.235559271E1,4.956562651E0,4.396268381E0,-1.000000000E0,-1.000000000E0,4.404799863E1,4.404799863E1
4.507334994E3,5.235557679E1,4.956529366E0,4.396338588E0,2.787997425E-1,8.205851424E1,4.412144996E1,4.412144996E1
4.508334996E3,5.235556074E1,4.956521151E0,-2.665733552E0,2.238520682E-1,1.362297349E2,4.325749403E1,4.325749403E1
4.509335400E3,5.235554064E1,4.956511073E0,-3.372710440E0,2.787997425E-1,1.925477046E2,4.244589349E1,4.244589349E1
4.510335401E3,5.235554647E1,4.956507731E0,-3.443408129E0,1.036572307E-1,1.829415079E2,4.298721239E1,4.298721239E1
4.511335403E3,5.235553649E1,4.956526814E0,-3.450477898E0,8.206749558E-1,1.421610849E2,4.129161141E1,4.129161141E1
4.512335411E3,5.235553247E1,4.956527959E0,-3.451184875E0,1.306270838E0,1.358433648E2,4.099218530E1,4.099218530E1
4.513335415E3,5.235553539E1,4.956511086E0,-3.451255572E0,9.976457953E-1,1.282726055E2,4.215261195E1,4.215261195E1
4.514335422E3,5.235552646E1,4.956527865E0,-3.451262642E0,9.976457953E-1,1.295493455E2,4.067932505E1,4.067932505E1
4.515335428E3,5.235552028E1,4.956539935E0,-3.451263349E0,5.675763488E-1,1.290201287E2,3.964040352E1,3.964040352E1
4.516335433E3,5.235551905E1,4.956545364E0,-3.451263420E0,8.134464025E-1,1.309892313E2,3.924733596E1,3.924733596E1
4.517335439E3,5.235550829E1,4.956558296E0,-3.451263427E0,8.134464025E-1,1.289939281E2,3.798757604E1,3.798757604E1
4.518335445E3,5.235550209E1,4.956573319E0,-3.451263428E0,8.134464025E-1,1.279410408E2,3.681301943E1,3.681301943E1
4.519335447E3,5.235549130E1,4.956592477E0,-3.451263428E0,1.194611788E0,1.269488739E2,3.536651176E1,3.536651176E1
4.520335449E3,5.235548319E1,4.956606292E0,-3.451263428E0,1.319960237E0,1.244973141E2,3.200483309E1,3.200483309E1
4.521335454E3,5.235547771E1,4.956618665E0,-3.451263428E0,1.194611788E0,1.251566186E2,4.738169090E1,4.738169090E1
4.522335456E3,5.235546986E1,4.956647904E0,-3.451263428E0,1.319960237E0,1.244241628E2,4.533583514E1,4.533583514E1
4.523335455E3,5.235546094E1,4.956678898E0,-3.451263428E0,1.693906307E0,1.244072239E2,4.317080620E1,4.317080620E1
4.524335457E3,5.235543523E1,4.956728828E0,-3.451263428E0,2.768603563E0,1.273794353E2,4.723711834E1,4.723711834E1
4.525335458E3,5.235542078E1,4.956752824E0,-3.451263428E0,2.349456310E0,1.246307760E2,3.200483309E1,3.200483309E1
4.526335459E3,5.235541331E1,4.956774299E0,-3.451263428E0,2.349456310E0,1.240804130E2,3.200483309E1,3.200483309E1
4.527335461E3,5.235539752E1,4.956802520E0,-3.451263428E0,2.104938269E0,1.232406686E2,3.200483309E1,3.200483309E1
4.528335462E3,5.235538690E1,4.956822508E0,-3.451263428E0,2.384064436E0,1.270150857E2,3.450029253E1,3.450029253E1
4.529335463E3,5.235537672E1,4.956825744E0,-3.451263428E0,-1.000000000E0,-1.000000000E0,5.086607505E1,5.086607505E1
4.530335465E3,5.235536900E1,4.956840212E0,-1.873330248E0,2.384064436E0,1.240482428E2,5.210566513E1,5.210566513E1
4.531335467E3,5.235534060E1,4.956892101E0,-3.293470110E0,3.132326841E0,1.363197705E2,5.676137572E1,5.676137572E1
4.532335468E3,5.235531447E1,4.956904273E0,-3.435484096E0,3.161523342E0,1.385313994E2,5.925367246E1,5.925367246E1
4.533335470E3,5.235529477E1,4.956927504E0,-3.449685495E0,-1.000000000E0,-1.000000000E0,4.592241423E1,4.592241423E1
4.534335473E3,5.235527718E1,4.956961353E0,-1.829674716E0,-1.000000000E0,-1.000000000E0,6.493686813E1,6.493686813E1
4.535335473E3,5.235526244E1,4.956987301E0,-5.568972454E-1,-1.000000000E0,-1.000000000E0,6.734619719E1,6.734619719E1
4.536335475E3,5.235524951E1,4.957005322E0,4.335852510E-1,1.907304168E0,1.337273722E2,6.923187737E1,6.923187737E1
4.537335477E3,5.235523981E1,4.957021656E0,-3.037973491E0,1.907304168E0,1.310806192E2,7.078196680E1,7.078196680E1
4.538335479E3,5.235523421E1,4.957033790E0,-3.374596223E0,-1.000000000E0,-1.000000000E0,5.580492923E1,5.580492923E1
4.539335480E3,5.235520673E1,4.957064288E0,-1.876468818E0,-1.000000000E0,-1.000000000E0,5.386398096E1,5.386398096E1
4.540335483E3,5.235516351E1,4.957091295E0,-6.784128546E-1,-1.000000000E0,-1.000000000E0,6.500825316E1,6.500825316E1
4.541335483E3,5.235514170E1,4.957089521E0,2.870610365E-1,-1.000000000E0,-1.000000000E0,6.340388844E1,6.340388844E1
4.542335486E3,5.235511103E1,4.957121614E0,1.058827766E0,-1.000000000E0,-1.000000000E0,5.957179069E1,5.957179069E1
4.543335488E3,5.235508177E1,4.957138351E0,1.673010702E0,-1.000000000E0,-1.000000000E0,5.637317601E1,5.637317601E1
4.544335489E3,5.235506454E1,4.957163844E0,2.164313408E0,2.761468649E0,1.405526026E2,3.781871851E1,3.781871851E1
4.545335491E3,5.235504304E1,4.957197889E0,-2.592364207E0,-1.000000000E0,-1.000000000E0,3.468803904E1,3.468803904E1
4.546335492E3,5.235504606E1,4.957192838E0,-1.240323585E0,-1.000000000E0,-1.000000000E0,3.510835349E1,3.510835349E1
4.547335495E3,5.235503978E1,4.957207088E0,-1.463654036E-1,2.761468649E0,1.417624750E2,3.859306714E1,3.859306714E1
4.548335497E3,5.235503433E1,4.957220336E0,-2.755364919E0,2.099672318E0,1.433698098E2,3.200483309E1,3.200483309E1
4.549335498E3,5.235504889E1,4.957197491E0,-2.997385552E0,2.099672318E0,1.463550259E2,3.532796927E1,3.532796927E1
4.550335500E3,5.235505860E1,4.957177545E0,-3.061605315E0,-1.000000000E0,-1.000000000E0,3.679605086E1,3.679605086E1
4.551335501E3,5.235520553E1,4.957054618E0,-1.615092044E0,-1.000000000E0,-1.000000000E0,5.417179767E1,5.417179767E1
4.552335504E3,5.235520110E1,4.957054883E0,-4.470445172E-1,-1.000000000E0,-1.000000000E0,5.378174996E1,5.378174996E1
4.553335505E3,5.235521403E1,4.957035491E0,4.959025308E-1,6.475520730E-1,1.443465815E2,5.573381667E1,5.573381667E1
4.554335507E3,5.235522372E1,4.957022235E0,-2.994333316E0,6.475520730E-1,1.474804772E2,5.610904279E1,5.610904279E1
4.555335509E3,5.235523273E1,4.957011496E0,-3.355150037E0,9.511550888E-3,1.462594442E2,5.487419299E1,5.487419299E1
4.556335510E3,5.235523650E1,4.957002227E0,-3.401215535E0,3.098254800E-1,1.445314747E2,5.414026976E1,5.414026976E1
4.557335512E3,5.235523770E1,4.956996870E0,-3.410453508E0,-1.000000000E0,-1.000000000E0,6.980065599E1,6.980065599E1
4.558335514E3,5.235523995E1,4.956991508E0,-1.833491596E0,-1.000000000E0,-1.000000000E0,6.937226301E1,6.937226301E1
4.559335516E3,5.235523640E1,4.956994381E0,-5.646573478E-1,-1.000000000E0,-1.000000000E0,6.979959758E1,6.979959758E1
4.560335519E3,5.235524008E1,4.956980676E0,4.561849595E-1,-1.000000000E0,-1.000000000E0,6.888498425E1,6.888498425E1
4.561335521E3,5.235523383E1,4.956976232E0,1.275263611E0,-1.000000000E0,-1.000000000E0,6.924092868E1,6.924092868E1
4.562335521E3,5.235522759E1,4.956971854E0,1.932450378E0,-1.000000000E0,-1.000000000E0,6.946169370E1,6.946169370E1
4.563335524E3,5.235530172E1,4.956762262E0,2.462895424E0,-1.000000000E0,-1.000000000E0,5.399557679E1,5.399557679E1
4.564335526E3,5.235529506E1,4.956753842E0,2.891007968E0,-1.000000000E0,-1.000000000E0,5.381786677E1,5.381786677E1
4.565335528E3,5.235528840E1,4.956745423E0,3.236503208E0,-1.000000000E0,-1.000000000E0,5.378841792E1,5.378841792E1
4.566335529E3,5.235525979E1,4.956685849E0,4.641643236E0,-1.000000000E0,-1.000000000E0,5.360281634E1,5.360281634E1
4.567335531E3,5.235524633E1,4.956655346E0,4.637476808E0,-1.000000000E0,-1.000000000E0,5.466868285E1,5.466868285E1
4.568335533E3,5.235523290E1,4.956624956E0,4.634143665E0,-1.000000000E0,-1.000000000E0,5.640309908E1,5.640309908E1
4.569335535E3,5.235521946E1,4.956594566E0,4.631477151E0,-1.000000000E0,-1.000000000E0,5.473818056E1,5.473818056E1
4.570335536E3,5.235520602E1,4.956564176E0,4.629343940E0,-1.000000000E0,-1.000000000E0,5.219937230E1,5.219937230E1
4.571335539E3,5.235519259E1,4.956533786E0,4.627637371E0,-1.000000000E0,-1.000000000E0,4.970618569E1,4.970618569E1
4.586780182E3,5.235552687E1,4.956207154E0,3.342035294E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.598760875E3,5.235553765E1,4.956150601E0,5.952227116E-1,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.601495198E3,5.235551406E1,4.956163841E0,-2.728190422E-1,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.601495198E3,5.235550005E1,4.956176744E0,-6.133699417E-1,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.605186341E3,5.235555600E1,4.956296756E0,-9.383139610E-1,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.611614378E3,5.235556686E1,4.956312238E0,-1.244206905E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.618043548E3,5.235554813E1,4.956247899E0,-1.410691261E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.624467272E3,5.235553851E1,4.956194932E0,-1.503482819E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.630894897E3,5.235552193E1,4.956175853E0,-1.559106827E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.637324748E3,5.235551473E1,4.956175681E0,-1.617449760E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.643763523E3,5.235553629E1,4.956323129E0,-1.691736698E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.650196954E3,5.235550447E1,4.956253028E0,-1.672023773E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.656628389E3,5.235553608E1,4.956319836E0,-1.707565784E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.663063052E3,5.235560653E1,4.956484458E0,-1.739255428E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.674760536E3,5.235557155E1,4.956383929E0,-1.693742752E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.681195434E3,5.235559148E1,4.956451898E0,-1.709781170E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.687628646E3,5.235557118E1,4.956378406E0,-1.785165310E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.694060618E3,5.235565623E1,4.956201697E0,-1.823275566E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
4.695273177E3,5.235567706E1,4.956287678E0,-1.841484547E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.703373875E3,5.235557394E1,4.956307722E0,-1.958328247E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.709816092E3,5.235563318E1,4.956212977E0,-1.984012604E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
4.711022313E3,5.235567215E1,4.956291760E0,-1.964093208E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.717461910E3,5.235574402E1,4.956536247E0,-1.908248425E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.718668141E3,5.235573053E1,4.956565497E0,-1.887278557E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.725107101E3,5.235573886E1,4.956356385E0,-1.869148731E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
4.726314976E3,5.235568922E1,4.956317013E0,-1.859930992E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.733990809E3,5.235571127E1,4.956126999E0,-2.028051376E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
4.735194820E3,5.235568229E1,4.956285656E0,-2.036933422E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.741611252E3,5.235587267E1,4.957282158E0,-2.031229496E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
4.742815452E3,5.235585681E1,4.957298569E0,-2.028665543E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
4.749244622E3,5.235581540E1,4.957161182E0,-2.116520882E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
4.755677609E3,5.235570965E1,4.956788874E0,-2.129917145E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.762112323E3,5.235560354E1,4.956494135E0,-2.118982315E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.768544664E3,5.235562907E1,4.956547345E0,-2.142801762E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
4.774973850E3,5.235561823E1,4.956562900E0,-2.177393436E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.781407168E3,5.235563760E1,4.956608674E0,-2.317592621E0,-1.000000000E0,-1.000000000E0,3.795724273E1,3.795724273E1
4.787836037E3,5.235563373E1,4.956492749E0,-2.162104130E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.794269373E3,5.235559348E1,4.956448437E0,-1.933910370E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
4.800700621E3,5.235563833E1,4.956545848E0,-2.199497223E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.807132522E3,5.235568357E1,4.956635243E0,-2.263404369E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.813555639E3,5.235559627E1,4.956462097E0,-1.797753811E0,-1.000000000E0,-1.000000000E0,4.900000000E1,4.900000000E1
4.814759358E3,5.235556576E1,4.956400107E0,-1.732846737E0,-1.000000000E0,-1.000000000E0,4.900000000E1,4.900000000E1
4.821180790E3,5.235565062E1,4.956575928E0,-2.174174309E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.827600203E3,5.235569300E1,4.956666449E0,-2.419067860E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
4.830336033E3,5.235597339E1,4.957065213E0,4.391897771E0,1.141846031E-1,1.580685681E2,5.021805153E1,5.021805153E1
4.831336035E3,5.235595524E1,4.957105297E0,-2.515718351E0,4.698511064E-1,1.503599756E2,4.685961399E1,4.685961399E1
4.832336036E3,5.235596065E1,4.957116362E0,-3.210993374E0,3.157523274E-1,1.391768113E2,4.680036652E1,4.680036652E1
4.833336039E3,5.235593935E1,4.957103913E0,-3.269414386E0,4.698511064E-1,1.348498591E2,5.113812700E1,5.113812700E1
4.834335040E3,5.235591204E1,4.957080008E0,-3.305963274E0,1.709574580E0,1.388907493E2,4.463079066E1,4.463079066E1
4.835335042E3,5.235588591E1,4.957015281E0,-3.348496031E0,1.226537824E0,1.411995718E2,4.562204182E1,4.562204182E1
4.836335044E3,5.235590964E1,4.957019682E0,-3.393141229E0,1.262417674E0,1.413300831E2,4.747977050E1,4.747977050E1
4.837335046E3,5.235591800E1,4.956966436E0,-3.374915548E0,-1.000000000E0,-1.000000000E0,5.050297684E1,5.050297684E1
4.838335049E3,5.235592035E1,4.956928866E0,-1.781212694E0,1.226537824E0,2.882087932E2,5.150540563E1,5.150540563E1
4.839335051E3,5.235593374E1,4.956927875E0,-3.228475273E0,-1.000000000E0,-1.000000000E0,5.045507898E1,5.045507898E1
4.840335052E3,5.235593212E1,4.956936080E0,-1.643175236E0,-1.000000000E0,-1.000000000E0,6.700026803E1,6.700026803E1
4.841335054E3,5.235593050E1,4.956944172E0,-3.697519408E-1,-1.000000000E0,-1.000000000E0,6.754022103E1,6.754022103E1
4.842335056E3,5.235592799E1,4.956957649E0,6.515320192E-1,-1.000000000E0,-1.000000000E0,6.772906843E1,6.772906843E1
4.843335058E3,5.235592643E1,4.956968123E0,1.470595446E0,-1.000000000E0,-1.000000000E0,6.712675802E1,6.712675802E1
4.844335060E3,5.235585759E1,4.957043684E0,2.125776972E0,-1.000000000E0,-1.000000000E0,5.802795141E1,5.802795141E1
4.845335062E3,5.235584128E1,4.956996350E0,2.649866818E0,-1.000000000E0,-1.000000000E0,5.900422137E1,5.900422137E1
4.846335065E3,5.235582497E1,4.956949016E0,3.069094397E0,-1.000000000E0,-1.000000000E0,6.014491072E1,6.014491072E1
4.848335067E3,5.235578436E1,4.956860608E0,4.744429880E0,-1.000000000E0,-1.000000000E0,6.089074303E1,6.089074303E1
